threshold,selected_events,mass_window_events,peak_position,peak_height,fwhm,fwhm_left,fwhm_right,signal_window_events,signal_window_fraction
0.96786046,4545855,4462362,90.85000610351562,97725,4.271022325339317,88.68653458815355,92.95755691349287,4406856,0.9875612960131877
